"s","p","o"
"http://ufs.br/ontologies/mpl2kdl#arguments0x7f30281374f0","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#arg0x7f30281374c0"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f30281354b0","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#Return0x7f3028134eb0"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135120","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281369e0","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028137d30","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Attribute"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f30281355a0","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135570"
"http://ufs.br/ontologies/mpl2kdl#arg0x7f3028135a50","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#arg"
"http://ufs.br/ontologies/mpl2kdl#Expr0x7f30281372e0","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Call0x7f30281372b0"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028134850","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Call"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f30281357b0","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#Constant0x7f3028135720"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135930","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028137c40","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#arg0x7f3028135a20","http://ufs.br/ontologies/mpl2kdl#_arg","response"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135120","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Store0x7f3028118880"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134e50","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f30281366b0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Call"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028137f10","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#Expr0x7f3028137820"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134b20","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#Assign0x7f3028134400","http://ufs.br/ontologies/mpl2kdl#_targets","http://ufs.br/ontologies/mpl2kdl#Name0x7f302811bf10"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028137bb0","http://ufs.br/ontologies/mpl2kdl#_id","STA_IF"
"http://ufs.br/ontologies/mpl2kdl#Expr0x7f30281359c0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Expr"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281348e0","http://ufs.br/ontologies/mpl2kdl#_id","print"
"http://ufs.br/ontologies/mpl2kdl#BinOp0x7f3028136dd0","http://ufs.br/ontologies/mpl2kdl#_right","http://ufs.br/ontologies/mpl2kdl#Call0x7f3028136d70"
"http://ufs.br/ontologies/mpl2kdl#Assign0x7f3028137c70","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Assign"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281371f0","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028137100","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f30281373a0","http://ufs.br/ontologies/mpl2kdl#_func","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028137370"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136590","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Store0x7f3028118880"
"http://ufs.br/ontologies/mpl2kdl#arguments0x7f3028134670","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#arguments"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028137910","http://ufs.br/ontologies/mpl2kdl#_func","http://ufs.br/ontologies/mpl2kdl#Name0x7f30281378e0"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281378b0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135270","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Store0x7f3028118880"
"http://ufs.br/ontologies/mpl2kdl#Assign0x7f3028136fb0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Assign"
"http://ufs.br/ontologies/mpl2kdl#Assign0x7f3028134d60","http://ufs.br/ontologies/mpl2kdl#_targets","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134d30"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028134be0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#FunctionDef"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136f50","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028137130","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028137100"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135930","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#Assign0x7f3028136a70","http://ufs.br/ontologies/mpl2kdl#_targets","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136a40"
"http://ufs.br/ontologies/mpl2kdl#arg0x7f30281353f0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#arg"
"http://ufs.br/ontologies/mpl2kdl#arguments0x7f30281374f0","http://ufs.br/ontologies/mpl2kdl#_defaults","http://ufs.br/ontologies/mpl2kdl#Constant0x7f3028137430"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028134ac0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Attribute"
"http://ufs.br/ontologies/mpl2kdl#withitem0x7f30281366e0","http://ufs.br/ontologies/mpl2kdl#_context_expr","http://ufs.br/ontologies/mpl2kdl#Call0x7f30281366b0"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028137280","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#arguments0x7f30281367d0","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#arg0x7f30281367a0"
"http://ufs.br/ontologies/mpl2kdl#Tuple0x7f3028136f80","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Store0x7f3028118880"
"http://ufs.br/ontologies/mpl2kdl#Expr0x7f3028137b80","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Expr"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028137b50","http://ufs.br/ontologies/mpl2kdl#_func","http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028137b20"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028137a60","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#Name0x7f30281379d0"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028136530","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Attribute"
"http://ufs.br/ontologies/mpl2kdl#Constant0x7f30281348b0","http://ufs.br/ontologies/mpl2kdl#_value","LOCKER ON"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136890","http://ufs.br/ontologies/mpl2kdl#_id","request"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028137e50","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#arguments0x7f3028137e20"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f30281354b0","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#Assign0x7f3028135150"
"http://ufs.br/ontologies/mpl2kdl#Return0x7f3028136ce0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Return"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028135240","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#Attribute0x7f30281351b0"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028135000","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134f70"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136b60","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136590","http://ufs.br/ontologies/mpl2kdl#_id","html"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028137b20","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028135bd0","http://ufs.br/ontologies/mpl2kdl#_attr","read"
"http://ufs.br/ontologies/mpl2kdl#Expr0x7f3028135600","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Call0x7f30281355d0"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f30281377f0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Call"
"http://ufs.br/ontologies/mpl2kdl#Expr0x7f30281357e0","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Call0x7f30281357b0"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f30281350f0","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135090"
"http://ufs.br/ontologies/mpl2kdl#ImportFrom0x7f30281375e0","http://ufs.br/ontologies/mpl2kdl#_names","http://ufs.br/ontologies/mpl2kdl#alias0x7f30281375b0"
"http://ufs.br/ontologies/mpl2kdl#Assign0x7f3028136b90","http://ufs.br/ontologies/mpl2kdl#_targets","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136b60"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028137a60","http://ufs.br/ontologies/mpl2kdl#_func","http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028137a30"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136f20","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Store0x7f3028118880"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028136b00","http://ufs.br/ontologies/mpl2kdl#_attr","recv"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134e20","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028136ef0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Call"
"http://ufs.br/ontologies/mpl2kdl#Constant0x7f3028134a60","http://ufs.br/ontologies/mpl2kdl#_value","/?locker=off"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135630","http://ufs.br/ontologies/mpl2kdl#_id","response"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281373d0","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Store0x7f3028118880"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028136800","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#With0x7f3028136710"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281369e0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028137bb0","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281350c0","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136920","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f30281349d0","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#Expr0x7f3028134880"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028137130","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Constant0x7f3028134730","http://ufs.br/ontologies/mpl2kdl#_value","ON"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f30281346a0","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#arguments0x7f3028134670"
"http://ufs.br/ontologies/mpl2kdl#arguments0x7f30281367d0","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#arg0x7f3028136770"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134f70","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135120","http://ufs.br/ontologies/mpl2kdl#_id","motor"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028137a30","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Attribute"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f30281357b0","http://ufs.br/ontologies/mpl2kdl#_func","http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028135780"
"http://ufs.br/ontologies/mpl2kdl#Module0x7f3028137fd0","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#ImportFrom0x7f3028137fa0"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028137520","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#Expr0x7f30281372e0"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028136b00","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136ad0"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f302811bf10","http://ufs.br/ontologies/mpl2kdl#_id","locker_state"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281373d0","http://ufs.br/ontologies/mpl2kdl#_id","socket_connection"
"http://ufs.br/ontologies/mpl2kdl#Return0x7f3028136860","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136830"
"http://ufs.br/ontologies/mpl2kdl#Mod0x7f3028118c40","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Mod"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f30281349d0","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#Expr0x7f3028134940"
"http://ufs.br/ontologies/mpl2kdl#arg0x7f3028137460","http://ufs.br/ontologies/mpl2kdl#_arg","host"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028137100","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#arg0x7f3028137e80","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#arg"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028137610","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f30281354b0","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#arguments0x7f3028135480"
"http://ufs.br/ontologies/mpl2kdl#arg0x7f3028136c20","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#arg"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f30281356c0","http://ufs.br/ontologies/mpl2kdl#_func","http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028135690"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f30281355a0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Attribute"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f30281356c0","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135630"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028134580","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#Constant0x7f3028134520"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f30281351b0","http://ufs.br/ontologies/mpl2kdl#_attr","OUT"
"http://ufs.br/ontologies/mpl2kdl#arguments0x7f3028134670","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#arg0x7f3028134640"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281371c0","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134e20","http://ufs.br/ontologies/mpl2kdl#_id","motor"
"http://ufs.br/ontologies/mpl2kdl#Expr0x7f30281344f0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Expr"
"http://ufs.br/ontologies/mpl2kdl#arg0x7f3028137490","http://ufs.br/ontologies/mpl2kdl#_arg","max_listenable"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281371c0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#arg0x7f3028134d90","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#arg"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136e00","http://ufs.br/ontologies/mpl2kdl#_id","print"
"http://ufs.br/ontologies/mpl2kdl#arg0x7f3028136770","http://ufs.br/ontologies/mpl2kdl#_arg","replace_string"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028134d00","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Call"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281346d0","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#With0x7f3028136710","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#With"
"http://ufs.br/ontologies/mpl2kdl#ImportFrom0x7f30281375e0","http://ufs.br/ontologies/mpl2kdl#_module","socket"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028134580","http://ufs.br/ontologies/mpl2kdl#_func","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134550"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136d10","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028135870","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028134fd0","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134fa0"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028135990","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#Constant0x7f3028135900"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f30281376a0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Attribute"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028137d30","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028137d00"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134d30","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028137a30","http://ufs.br/ontologies/mpl2kdl#_attr","connect"
"http://ufs.br/ontologies/mpl2kdl#arguments0x7f3028137010","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#arguments"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136d10","http://ufs.br/ontologies/mpl2kdl#_id","address"
"http://ufs.br/ontologies/mpl2kdl#digitalLocker_librayRef","http://www.wsmo.org/wsml/wsml-syntax#ontologyID","http://ufs.br/ontologies/mpl2kdl#digitalLocker_librayRef"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028135240","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Call"
"http://ufs.br/ontologies/mpl2kdl#Expr0x7f30281357e0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Expr"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135840","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028137250","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028137040","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#arguments0x7f3028137010"
"http://ufs.br/ontologies/mpl2kdl#Return0x7f3028134700","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Return"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135ae0","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#arg0x7f3028134d90","http://ufs.br/ontologies/mpl2kdl#_arg","request"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028137040","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#Return0x7f3028136ce0"
"http://ufs.br/ontologies/mpl2kdl#arguments0x7f3028135480","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#arg0x7f3028135450"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028134cd0","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134ca0"
"http://ufs.br/ontologies/mpl2kdl#Assign0x7f3028136fb0","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Call0x7f3028136ef0"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028134850","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#Constant0x7f30281347c0"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f30281351b0","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028136950","http://ufs.br/ontologies/mpl2kdl#_func","http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136920"
"http://ufs.br/ontologies/mpl2kdl#arg0x7f3028135a50","http://ufs.br/ontologies/mpl2kdl#_arg","connection"
"http://ufs.br/ontologies/mpl2kdl#Assign0x7f3028134790","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Constant0x7f3028134730"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028137310","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#arg0x7f3028136bf0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#arg"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136a40","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Store0x7f3028118880"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028135780","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028137a00","http://ufs.br/ontologies/mpl2kdl#_id","station"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281369b0","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028136b30","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Call"
"http://ufs.br/ontologies/mpl2kdl#alias0x7f3028135510","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#alias"
"http://ufs.br/ontologies/mpl2kdl#arguments0x7f3028135480","http://ufs.br/ontologies/mpl2kdl#_args","http://ufs.br/ontologies/mpl2kdl#arg0x7f30281353f0"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028134490","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
